,buy_mean,buy_std,buy_pc01,buy_pc02,buy_pc03,buy_pc04,buy_pc05,buy_pc06,buy_pc07,buy_pc08,buy_pc09,buy_pc10,buy_pc11,buy_pc12,buy_pc13,buy_pc14,buy_pc15,buy_pc16,buy_pc17,buy_pc18,buy_pc19,buy_pc20,sell_mean,sell_std,sell_pc01,sell_pc02,sell_pc03,sell_pc04,sell_pc05,sell_pc06,sell_pc07,sell_pc08,sell_pc09,sell_pc10,sell_pc11,sell_pc12,sell_pc13,sell_pc14,sell_pc15,sell_pc16,sell_pc17,sell_pc18,sell_pc19,sell_pc20
wkBB[0][2],0.001120798380343467,0.0008053831760775502,0.13470632933330434,0.0035987924133329863,0.0831475774012313,-0.01619635692973783,0.03590864581040679,0.10915890827978286,-0.045281141570304204,-0.15238335133060446,-0.02942119059331217,0.14901784015236613,-0.028953739468707804,-0.008734067111539975,0.00725242090721164,0.06833728221852581,0.05236195350206785,0.10753932593650285,-0.1238584210457668,0.030985163737476965,0.027108404486501574,-0.14376960415886902,0.0012374935377896695,0.0007902857655935987,0.1286110611320134,0.012540653810443966,0.08857380841876453,0.022487033399668593,0.0797094373868524,0.04117101739747344,-0.1226708403016576,0.07199329269538605,0.16035552211363158,-0.0017079433362435878,0.006563211522769952,-0.002338158912335956,0.10980976123838855,-0.11323849878829483,0.02929973426325433,-0.0673955608843018,-0.19363257454222482,0.11534985985778211,0.09865060528699961,0.03196612891624547
wkATR[0][2],0.14872211143695016,0.07657234402090371,0.14304100064540537,0.02989307654172753,-0.0249512262468278,0.001089122033620382,0.1128628667025167,0.04682576660865236,-0.03618298505877422,-0.035797834665133414,0.02078833995555962,-0.0122790460507267,0.09223503283197938,0.048496749729104796,-0.07051886418636176,0.025370349282956776,0.021953452009854817,-0.02982118932229202,-0.032956589979128786,0.12355790082325241,-0.04481178668259311,-0.17543721588858818,0.15881954674220952,0.08087856513200241,0.13688299390851924,0.05157013921370834,-0.020137326159608806,0.010118398074403848,0.12847579071533524,-0.03465552915287468,-0.04985468606408849,-0.025458788978313125,0.029702145936311014,-0.07420282730901655,-0.010578953855157745,-0.03309895272170404,-0.08030415804923585,-0.07533352435842576,-0.08964898220757318,-0.06352773765114446,-0.08739557592513324,-0.08615533535131488,-0.04242587156710031,0.1144541432795471
wkSMA[0][3],-0.0029852917694297328,0.0021860325274823335,-0.12941901066712214,0.05587776024683968,-0.03444267444302378,-0.13091470881045514,0.0568079943678464,-0.07711049494865996,0.033716704185355405,-0.10618854626894692,0.011898905669842757,0.07754774110993926,0.06487339304092608,0.02772726578267023,0.06724881842278241,0.0459636750448404,0.06428320353130507,0.07615931297671893,0.09247292626587397,0.16312177354865048,0.050031227850458576,-0.008255638236456241,-0.0033024393032832413,0.002378088650022139,-0.12744960947290174,0.04517672599200041,-0.028324476331968773,0.1449119659500623,-0.04686663091637522,-0.08778631375572879,0.011065761033254335,0.059781970327198536,0.09474324533463681,-0.051552403692211764,-0.031204178609675687,0.057893662705378386,0.024443768861146523,-0.02205350605303019,0.04747270288505421,-0.14374302517541562,0.013997723020116102,-0.13855438262272238,0.12948728010858512,0.02537549511435531
wkRSI[0][3],61.04808861108519,8.383154632615,0.017316065298093066,-0.20588388906248545,0.005512828609579945,0.1431117725964462,0.02682285993723585,-0.12284622722837209,-0.03361579112062246,0.039191937967832886,-0.07829898947024988,0.0017968024682359252,0.08879377185271992,-0.014999004746455576,-0.03959914436312804,0.05952733561388841,0.051570097232411446,0.003628882173163265,-0.08663927272266697,0.16623166945460807,0.028616690030828153,0.04966499193485585,38.70814658656456,8.907003270425053,-0.05554122544045658,0.19733761645340456,0.006457068547603211,0.14481226677331616,0.009578671967353103,0.11232095273123305,-0.019590270022264777,-0.08129037092037424,0.12929254295373452,0.023985306483981055,0.024272582545145045,-0.021332739375186642,0.00329695445573557,0.08590144909608463,0.06411635143972502,0.047278406538027916,0.05421362139709856,0.08622663762520888,-0.06713857121791288,0.044528699519829185
wkBB[0][3],0.0019587127990680717,0.0013185263651409958,0.12393229185084574,-0.019987042528220277,-0.038024817625186606,0.11129346422522286,-0.04099009387715164,0.1471569248768177,0.042528025972571416,0.1885747890737368,0.12404659792318659,-0.009033152683844248,-0.06111496120550879,-0.04809388480368433,0.03290520644973788,0.02519283695196483,-0.07180433022829942,-0.13974357132805695,0.1162103628313488,-0.06362307332702054,0.2425438870303935,-0.095392786135767,0.0021152849311959526,0.001432683826776125,0.11832193222666644,-0.0024949232270640026,-0.037638718482415325,-0.11534313467970005,0.0786262083974237,0.12469777890090296,0.1147686179815344,-0.1905760093033204,-0.016582563513588496,0.0803647353390431,-0.0041826931033133695,0.05285369811276816,0.12051797203252711,0.11647164881299858,-0.07766506185400132,0.1698526035362402,0.07774325489049104,-0.007873703526767271,0.18058845770405102,0.22989141131468066
wkATR[0][3],0.30684750733137905,0.15718124926769275,0.13853093409898487,0.038860478063225776,-0.07935094581216337,0.018805184771505362,0.013296511966957924,0.060052029623214515,0.05632583858875023,0.0004637428580687587,0.10205771868870729,-0.07177639291113598,0.12002558774288502,0.01924775093945219,-0.015361028085022169,0.003914489339975005,0.07063201082647219,-0.021940825111491556,-0.018031096544581276,-0.025579550529435346,0.041161378665041166,-0.0016280427896977418,0.31400096317280524,0.15193554494511552,0.13495202695522807,0.0497122967522334,-0.0641013679878569,-0.013891518482627511,0.04078378769934311,0.02342640601403339,0.055849373497819155,-0.084111559568221,0.05655698753740897,-0.12304657415594093,-0.07659044288455558,-0.011922731106761878,-0.039251434105014915,0.02688022470404938,-0.046280425617693036,-0.06142851140994376,0.00497823704413742,0.08186000894581674,0.03492153831386189,0.07739172408531528
wkSMA[0][4],-0.003015349500555446,0.006690035360150871,-0.01610833228413411,0.20236485620396014,0.04569385188750562,-0.030495102585721055,-0.1039450342875549,0.12459957819864753,-0.033897892841664945,0.08686563911549532,-0.12600913799970925,-0.13705838271916712,0.085017990964891,-0.11868137386307948,0.04996771059900817,-0.0051657222954148985,-0.011598218509028336,-0.1234425272715802,-0.19290415937380803,0.12230988306627613,-0.003956786945542983,0.055703066197852195,-0.0031580638308053278,0.007174082424916541,-0.08195439057521511,0.1660075498237003,0.08488235739623076,0.03000797297377357,0.006755308394890802,0.1328244008831689,-0.09312017534270442,-0.03444946268532438,-0.09505866855390802,0.08559501783061899,-0.0408630409608255,0.1322202270337709,-0.08135118064654256,0.06326412375060246,-0.1271273553154609,0.09059950784036314,-0.19408643885635404,-0.09635316352520713,0.007457304091541018,-0.04513644650606572
wkRSI[0][4],54.87522697275695,13.142348765925822,-0.014964449364733352,-0.20842472781724655,-0.06524054113480021,-0.09738682405545578,0.07861898300026646,0.02764997710867198,0.015612097272396753,-0.06506504653803921,0.03642441526884026,-0.02349317195517472,0.06435974585126862,-0.1717782380924224,0.060406108156321435,-0.09175556387515821,0.06734916309728274,-0.09017379789138878,-0.10127582081816584,0.041567721913322864,0.047915920178457375,0.09934131848781816,45.89554592933298,13.258624639016919,-0.051489033559827084,0.1978630722574664,0.09891634723716755,-0.09516702687495578,0.04759370438202221,0.04843663476951159,0.012504397196732893,-0.022508816177783268,-0.10532884653523747,-0.0005791434160601226,-0.07560397901811364,-0.12667718579629067,0.058325670300666835,-0.09769502934429732,0.01768599851459122,-0.044395385125490766,0.10690204211631418,0.0967323757820611,-0.04505131557598802,0.002954333791659512
wkBB[0][4],0.005656021920667656,0.0037036877438993083,0.1035329744500182,-0.00457780663571426,-0.10943460363827094,-0.014001845009084557,-0.06376950263930112,-0.07126176949843169,0.2557226990009879,-0.012629418519186522,-0.28748636766616337,0.151999919239785,0.034652909658681265,0.0343981554840144,0.0352587352490592,-0.16761255997884866,-0.1533279837866642,-0.0017119621162156352,0.014771700259743774,0.039577273496054124,-0.026176779807110168,-0.03321072960593531,0.005659578940806662,0.00348434056513617,0.09565574116642311,0.06835341307116859,-0.08224177116509115,-0.020229582248122123,-0.10537482377231937,0.12298670550894045,0.17125436514397194,0.3093553428881586,0.035757368739800066,0.15466671992539555,-0.015838424723538264,-0.05297052205451855,-0.15314851094626658,-0.11400246653154224,0.09768784167802666,0.08025415128232301,0.0016529265756072054,-0.08118683137406231,-0.01851976663911627,0.0655855889942142
wkATR[0][4],0.7619709677419365,0.37929313713608853,0.1284024877827445,0.02905163234438697,-0.11827941958789996,-0.008512046093405676,-0.06102962627881521,-0.09501969498676423,-0.003132156057942561,-0.08402489879917514,0.005994220377758885,-0.11103758863100602,0.04771392883076044,0.028300908760652145,-0.0140189058499007,-0.03813276104278516,-0.013053195634089182,0.05402565943336641,-0.030500359074986265,-0.08791248061503648,0.14522556053030725,0.04649093104242137,0.7703255524079323,0.3705064845174156,0.12084392115464211,0.08946356058651735,-0.08148673359325712,0.0020397568904760165,-0.12340093789372472,0.010238287775545807,-0.05118262981524698,0.0112985486860979,-0.0414629559695113,-0.10378845941513062,-0.05408389114260036,-0.01408324074333958,-0.08651188359257245,0.028863457945527325,0.03060673575939745,0.12617537976046794,0.01278233174430056,0.036689400833088595,0.15072265545865338,-0.13664571382397447
